timeStamp,elapsed,label,responseCode,threadName,success,bytes,sentBytes,URL,Latency
1548273893123,426,HTTP Request small2,200,Thread Group traccia1 misto 1-19,true,100309,125,http://192.168.1.118/small2.html,4
1548273893298,499,HTTP Request small2,200,Thread Group traccia1 misto 1-10,true,100309,125,http://192.168.1.118/small2.html,4
1548273891297,2919,HTTP Request medium1,200,Thread Group traccia1 misto 1-25,true,500266,126,http://192.168.1.118/medium1.html,4
1548273882727,11539,HTTP Request big1,200,Thread Group traccia1 misto 1-24,true,2035951,123,http://192.168.1.118/big1.html,4
1548273893798,526,HTTP Request small2,200,Thread Group traccia1 misto 1-10,true,100309,125,http://192.168.1.118/small2.html,3
1548273882759,11579,HTTP Request big1,200,Thread Group traccia1 misto 1-18,true,2035951,123,http://192.168.1.118/big1.html,5
1548273894338,117,HTTP Request small1,200,Thread Group traccia1 misto 1-18,true,25314,125,http://192.168.1.118/small1.html,3
1548273892229,2642,HTTP Request medium1,200,Thread Group traccia1 misto 1-11,true,500266,126,http://192.168.1.118/medium1.html,4
1548273894872,8,HTTP Request small1,200,Thread Group traccia1 misto 1-11,true,25314,125,http://192.168.1.118/small1.html,4
1548273892072,2834,HTTP Request medium1,200,Thread Group traccia1 misto 1-28,true,500266,126,http://192.168.1.118/medium1.html,5
